Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
VoteReportPH,@VoteReportPH,2025-05-16T07:57:24.000Z,False,"It's been 4 days since the day of the 2025 Midterm Elections! Sa mga kababayan nating sumama na nagvolunteer, nag-ulat, at sa lahat ng tumulong para labanan ang dayaan, taos-pusong pasasalamat ang aming handog sa inyo. #VoteReportPH#NLE2025#Halalan2025",0,5,11,205,"['#VoteReportPH', '#NLE2025', '#Halalan2025']",[],"['\\U0001f5f3\\ufe0f', '\\U0001faf6']",https://pbs.twimg.com/profile_images/1380755808338644992/_Y8UnWIh_bigger.jpg,https://x.com/VoteReportPH/status/1923286646633472341,tweet_id:1923286646633472341
Juan Ponce Enrile Outlives,@JPEOutlives,2025-05-17T10:14:48.000Z,False,"Juan Ponce Enrile outlives Manny Pacquiao's retirement from professional boxing. After falling short of a Senate return in #Halalan2025, the 46-year-old boxer-turned-politician is instead eyeing a comeback to the ring. Pacquiao placed 18th among the senatorial aspirants.",1,5,44,2.2K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1490699312589774848/Y-kKhFT1_bigger.jpg,https://x.com/JPEOutlives/status/1923683612010131910,tweet_id:1923683612010131910
Job Manahan,@manahan_job,2025-05-21T09:50:47.000Z,False,Mainit ang naging diskusyon sa isang press briefing kaugnay sa umano'y pagbabago ng build version ng automated counting machine na ginamit sa #Halalan2025.,1,0,2,191,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1831220050222821376/4_wYzkv9_bigger.jpg,https://x.com/manahan_job/status/1925127121409876278,tweet_id:1925127121409876278
Jisooonly,@kimjisooqueen03,2025-07-19T13:35:58.000Z,False,Magbabantay tayo ng botohan! #HALALAN2025 #KIMJISOOFORPRESIDENT ay for SDA pala sorry sorry sorry. ,1,1,6,267,"['#HALALAN2025', '#KIMJISOOFORPRESIDENT']",[],"['\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1938426260776247296/0egzYtZX_bigger.jpg,https://x.com/kimjisooqueen03/status/1946564675346596152,tweet_id:1946564675346596152
Agatha Gregorio,@agathamgregorio,2025-05-17T07:14:12.000Z,False,"[As of 2:47 p.m.] The 12 winning-senators in #Halalan2025 are arriving at the Tent City in Manila Hotel, including top-ranked reelectionist Christopher “Bong” Go and and former senate president Vicente “Tito” Sotto III who ranked eighth in votes. ",1,3,1,3.7K,['#Halalan2025'],['@ABSCBNNews'],[],https://pbs.twimg.com/profile_images/1837059654461050881/1SuMYsX5_bigger.jpg,https://x.com/agathamgregorio/status/1923638166285901904,tweet_id:1923638166285901904
The LaSallian,@TheLaSallian,2025-05-19T08:14:05.000Z,False,"BREAKING: Comelec suspended the proclamations of Duterte Youth and Bagong Henerasyon, despite earning enough votes in #Halalan2025 for three and one seat, respectively, pending resolution of their election cases. Only 59 out of 63 party-list seats have been filled.",1,3,13,3K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1962397865210503168/_LpICsvz_bigger.jpg,https://x.com/TheLaSallian/status/1924378009953542537,tweet_id:1924378009953542537
WR Numero,@WR_Numero,2025-05-16T10:11:07.000Z,False, LOOK: WR Numero Founder and Chair Dr.   and President & CEO  took the stage for ' #Halalan2025 election marathon coverage!,2,0,11,442,['#Halalan2025'],"['@_robingarcia_', '@CleveArguelles', '@ABSCBNNews']",['\\U0001f4f8'],https://pbs.twimg.com/profile_images/1943273769960652800/Sg7F31bQ_bigger.jpg,https://x.com/WR_Numero/status/1923320297345732700,tweet_id:1923320297345732700
Paige Javier,@PaigeJavier,2025-05-19T08:14:43.000Z,False,"Kabataan Party-list first nominee Atty. Renee Co on the suspension of the proclamation of Duterte Youth: ‘DASURV’

She says they welcome the suspension which is the first step and they will remain guarded until the disqualification of the party-list.  #Halalan2025",1,0,3,536,['#Halalan2025'],['@ABSCBNNews'],[],https://pbs.twimg.com/profile_images/1946897004023472128/O8i0u-yy_bigger.jpg,https://x.com/PaigeJavier/status/1924378170993868904,tweet_id:1924378170993868904
Cleve V. Arguelles,@CleveArguelles,2025-05-17T07:15:17.000Z,True,"Samahan ninyo kami sa live special coverage ng  sa proclamation ng mga bago at nagbabalik Senador ngayong #Halalan2025. youtube.com/live/gPYaJ8WHZ
…",0,4,20,856,['#Halalan2025'],['@ABSCBNNews'],[],https://pbs.twimg.com/profile_images/1736587454008983553/jMG0b9UQ_bigger.jpg,https://x.com/CleveArguelles/status/1923638436109631607,tweet_id:1923638436109631607
Detective Mask 名探偵マスク,@DetectiveMask,2025-05-26T07:42:12.000Z,True,"We are still trapped in a Duterte nation.

Even if KikoBam won in 2025, ALWAYS keep in mind that the victory was partly, if not largely, thanks to DuterTen. Di pa pwede maging kampante. #Halalan2025",5,51,248,10K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_bigger.jpg,https://x.com/DetectiveMask/status/1926906702865084822,tweet_id:1926906702865084822
