Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Detective Mask 名探偵マスク,@DetectiveMask,2025-04-22T16:34:18.000Z,True,"Naalala niyo 'to? Kinukutya dati ni Duterte si Chel Diokno kasi raw pambabae ang pangalan. Tawang-tawa pa mga DDS dati.

Eh ngayong 2025, yung isang Senate bet ng DuterTen, Marites Mata ang nickname sa balota kahit na lalake siya.

Mga hipokrito talaga mga Duterte.#Halalan2025",0,5,26,578,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1914719422146863186,tweet_id:1914719422146863186
AltIndayBadiday,@AltIndayBadiday,2025-04-15T13:17:49.000Z,False,"Mulat na mata at gising na tainga
Mga daliri na nagkakaisa

AKO ANG SIMULA#Halalan2025 #MAKI",0,10,127,11K,"['#Halalan2025', '#MAKI']",[],[],https://pbs.twimg.com/profile_images/1963132203648634880/PC_v0C4f_normal.jpg,https://x.com/AltIndayBadiday/status/1912133261427613824,tweet_id:1912133261427613824
Rappler,@rapplerdotcom,2025-03-18T07:51:20.000Z,True,"The petition claims that Gomez violated Section 261(z)(11) of the Omnibus Election Code (OEC) by sharing a video from a local radio program Krusada sa Radyo on his verified Facebook page. #PHVote #BeTheChange #AmbagNatin rappler.com/philippines/el
…",23,43,274,9.8K,"['#PHVote', '#BeTheChange', '#AmbagNatin']",[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1901904238399086727,tweet_id:1901904238399086727
ABS-CBN News,@ABSCBNNews,2025-03-03T05:20:00.000Z,True,"May hiling ang senatorial aspirant at doktor na si Richard Mata sa mga botante ngayong #Halalan2025.

Alamin ang kaniyang plataporma at pananaw sa isyu ng bayan sa Harapan 2025, panoorin ngayong Lunes, Marso 3, ala-1:30 ng hapon sa ABS-CBN News Channel.",32,8,53,10K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1896430334540996940,tweet_id:1896430334540996940
AltIndayBadiday,@AltIndayBadiday,2025-04-15T13:17:49.000Z,False,"Mulat na mata at gising na tainga
Mga daliri na nagkakaisa

AKO ANG SIMULA#Halalan2025 #MAKI",0,10,127,11K,"['#Halalan2025', '#MAKI']",[],[],https://pbs.twimg.com/profile_images/1963132203648634880/PC_v0C4f_normal.jpg,https://x.com/AltIndayBadiday/status/1912133261427613824,tweet_id:1912133261427613824
Detective Mask 名探偵マスク,@DetectiveMask,2024-08-30T16:00:17.000Z,False,"When Richard Gomez ran for Senator in 2007, he joined a senatorial election forum on ANC. In his closing remarks, he asked voters not to vote for him  ""dahil artista siya"".

An interesting statement, considering how he was nowhere near the Top 12 in the surveys.#Halalan2025",1,2,25,1.4K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1829549713831625108,tweet_id:1829549713831625108
