Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
The Philippine Star,@PhilippineStar,2025-09-23T02:31:04.000Z,True,"BRICE: ALL DPWH PROJECTS IN BULACAN FIRST DISTRICT, SUBSTANDARD

Former Department of Public Works and Highways (DPWH) assistant district engineer Brice Hernandez said that all of their projects in the first district of Bulacan have been substandard since 2019 up to the present.",35,747,1.3K,182K,[],[],[],https://pbs.twimg.com/profile_images/1610869121268469761/0JG_WM7k_bigger.jpg,https://x.com/PhilippineStar/status/1970314945138160050,tweet_id:1970314945138160050
Neri Colmenares #BayanMunaPartylist,@ColmenaresPH,2019-01-10T03:25:14.000Z,False,"Maraming salamat po sa lahat ng sumuporta! Sana ganito rin ang maging resulta ng eleksyon! 

RT : Results up!

Pilipinas, here are your Top 15 senatorial candidates for #Halalan2019 midterm elections, as of 09 January, 2019 pic.x.com/0B3R0rXPvP",47,103,320,0,['#Halalan2019'],['@halalan2019'],[],https://pbs.twimg.com/profile_images/1874481886657232897/cB-7FHla_bigger.jpg,https://x.com/ColmenaresPH/status/1083203084241780737,tweet_id:1083203084241780737
The Philippine Star,@PhilippineStar,2025-09-24T08:14:32.000Z,True,"REMOVE P1,000 AND P500 BILLS IN CIRCULATION?

Former finance chief Cesar Purisima proposed demonetizing P1,000 and P500 bills to curb corruption by “raising the cost, the risk, and the logistical difficulty of hiding and moving dirty money.”

His statement comes after the",286,545,842,214K,[],[],[],https://pbs.twimg.com/profile_images/1610869121268469761/0JG_WM7k_bigger.jpg,https://x.com/PhilippineStar/status/1970763768545071114,tweet_id:1970763768545071114
Eric,@amerix,2025-09-24T11:17:41.000Z,True,"Scams of the decade:

- Climate change

- COVID-19

- Food pyramids

- Statins

- Democratic elections- Ukraine

- Bill Gates

Scams that should be condemned by every human being.",79,639,2.1K,59K,[],[],[],https://pbs.twimg.com/profile_images/1398393807041929219/EZUbnPO9_bigger.jpg,https://x.com/amerix/status/1970809863237521426,tweet_id:1970809863237521426
The Philippine Star,@PhilippineStar,2025-09-23T01:29:43.000Z,True,"ALCANTARA MENTIONS BONG REVILLA

Sacked Department of Public Works and Highways district engineer Henry Alcantara mentions former senator Bong Revilla during the Senate hearing on flood control projects on Tuesday.

“Ayon kay Usec. Bernardo ang GAA insertions noong 2024 na",148,1.7K,5.5K,373K,[],[],[],https://pbs.twimg.com/profile_images/1610869121268469761/0JG_WM7k_bigger.jpg,https://x.com/PhilippineStar/status/1970299506181968374,tweet_id:1970299506181968374
Emerald Robinson,@EmeraldRobinson,2025-09-25T17:27:20.000Z,True,"Big news in the Tina Peters case: former election official from VENEZUELA just gave sworn testimony regarding SMARTMATIC.

Guess what: America's elections are rigged.",791,15K,29K,1M,[],[],[],https://pbs.twimg.com/profile_images/1915866404131123200/vnvKJfZ0_bigger.jpg,https://x.com/EmeraldRobinson/status/1971265276491772001,tweet_id:1971265276491772001
Rappler,@rapplerdotcom,2025-09-21T00:15:04.000Z,True,"A group of cyclists from Cainta, Rizal, has arrived at Luneta. They tied white ribbons (“No to corruption”) on handlebars. Cainta, Rizal is susceptible to flooding during heavy downpour. | via Iya Gozum/Rappler

For more updates, visit the Philippine politics chat room:",2,350,1.5K,32K,[],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_bigger.jpg,https://x.com/rapplerdotcom/status/1969555946927001997,tweet_id:1969555946927001997
Philippine Collegian,@phkule,2025-09-22T02:57:59.000Z,True,"BREAKING: Matthew Wovi Villanueva, a student from the College of Arts and Letters, was arrested at Mendiola during an anti-corruption mobilization, Sunday afternoon. 

His location has been found by his family and the University Student Council’s quick response team. He awaits",20,1K,2.3K,187K,[],[],[],https://pbs.twimg.com/profile_images/1969390397886775306/TlXxGD0J_bigger.jpg,https://x.com/phkule/status/1969959332147322961,tweet_id:1969959332147322961
The Philippine Star,@PhilippineStar,2025-09-16T03:22:23.000Z,True,"RENEE CO: I HAVE NO FAMILIAL RELATIONS TO ZALDY CO

Vice President Sara Duterte answered Representative Renee Co with a question during the hearing on the proposed 2026 budget of the Office of the Vice President (OVP) on Tuesday.

When asked by Co how the office allocates funding",479,1.2K,5.6K,1M,[],[],[],https://pbs.twimg.com/profile_images/1610869121268469761/0JG_WM7k_bigger.jpg,https://x.com/PhilippineStar/status/1967791144844272035,tweet_id:1967791144844272035
Philippine Concerts,@philconcerts,2025-09-26T09:58:28.000Z,True,"DISTINCT, RAW, AND GENUINE. Filipino pop artist Jao’s unique flavor is what makes his music stand out, rising to the top of the charts and onto the hearts of his beloved fans. Philippine Concerts was invited to the launch party of Jao’s latest release “Ikaw Lang Po,” and had the",2,14,23,1.5K,[],[],[],https://pbs.twimg.com/profile_images/1649384647925858306/F04lZn7j_bigger.jpg,https://x.com/philconcerts/status/1971514701780836743,tweet_id:1971514701780836743
iMPACT Leadership,@iMPACTPH2019,2025-09-23T14:36:25.000Z,True,"NAGA CITY STEPS UP DISASTER PREPAREDNESS AHEAD OF INCOMING TYPHOON

The Naga City government has intensified disaster preparedness measures ahead of a typhoon forecast to enter the Philippine Area of Responsibility on Friday, September 26.

Mayor Leni Robredo convened barangay",27,902,4.8K,147K,[],[],[],https://pbs.twimg.com/profile_images/1713681702726651904/8YeAQ_vn_bigger.jpg,https://x.com/iMPACTPH2019/status/1970497487963349443,tweet_id:1970497487963349443
Siegfried Muresan,@SMuresan,2025-09-24T13:33:24.000Z,True,"Russia is spending €200 million to influence Moldova’s elections — more than 1% of Moldova’s GDP.

This is not politics. It is foreign interference at Europe’s doorstep.#Moldova #elections",330,1.1K,3.3K,67K,"['#Moldova', '#elections']",[],[],https://pbs.twimg.com/profile_images/1878715015596777472/TOtA6p_D_bigger.jpg,https://x.com/SMuresan/status/1970844016850907448,tweet_id:1970844016850907448
Nicușor Dan,@NicusorDanRO,2025-09-16T10:58:29.000Z,True,"Today, Romania's Prosecutor General publicly released investigations showing that our country was the primary target of hybrid attacks orchestrated by the Russian Federation during the 2024 presidential elections. These involved: 

- Over 85,000 cyberattacks targeting electoral",683,1.1K,3.9K,180K,[],[],[],https://pbs.twimg.com/profile_images/1881306256402468864/kuTIrkKp_bigger.jpg,https://x.com/NicusorDanRO/status/1967905924607029349,tweet_id:1967905924607029349
Philippine Concerts,@philconcerts,2025-09-26T10:10:57.000Z,True,"The stage is set for our Nation's Mom, . ",1,58,275,5.7K,[],"['@Klarissedguzman', '@StarMusicPH', '@starmagicphils']",[],https://pbs.twimg.com/profile_images/1649384647925858306/F04lZn7j_bigger.jpg,https://x.com/philconcerts/status/1971517843444555966,tweet_id:1971517843444555966
Philippine Collegian,@phkule,2025-09-21T00:54:13.000Z,True,PANUORIN: Matagumpay na nabuwag ng mga grupo ang hanay ng mga Coast Guard na hinaharangan ang daan patungong Luneta.#StopKorap#ML53,149,5.3K,22K,4.9M,"['#StopKorap', '#ML53']",[],[],https://pbs.twimg.com/profile_images/1969390397886775306/TlXxGD0J_bigger.jpg,https://x.com/phkule/status/1969565796360994830,tweet_id:1969565796360994830
Philippine Concerts,@philconcerts,2025-09-25T07:55:31.000Z,True,"Grabe, ang star-studded! Klarisse de Guzman's BIG NIGHT happens tomorrow at the Smart Araneta Coliseum.

Tickets are available at ticketnet.com.ph and outlets. ",219,600,3.3K,965K,[],"['@StarMusicPH', '@starmagicphils']",['\\U0001f631'],https://pbs.twimg.com/profile_images/1649384647925858306/F04lZn7j_bigger.jpg,https://x.com/philconcerts/status/1971121371788021923,tweet_id:1971121371788021923
gst,@wearegst,2025-09-15T20:17:25.000Z,True,"Lagos brands itself as Nigeria’s cultural capital, but the reality tells a darker story. The city is sliding into open xenophobia.

From the 2023 elections where Igbo dominated areas were targeted, to #uzoart  being attacked for a spelling error, what we’re seeing isn’t random,",227,810,1.1K,257K,['#uzoart'],[],[],https://pbs.twimg.com/profile_images/1945110071484002304/X7I-dT-__bigger.jpg,https://x.com/wearegst/status/1967684197830807726,tweet_id:1967684197830807726
The Philippine Star,@PhilippineStar,2025-09-23T07:21:31.000Z,True,"BREAKING: Justice Secretary Jesus Crispin Remulla announced that freeze orders have been issued for the assets of Senators Joel Villanueva and Jinggoy Estrada, Rep. Zaldy Co, former Rep. Mitch Cajayon, sacked DPWH district engineer Henry Alcantara, and retired DPWH undersecretary",261,3.2K,11K,550K,[],[],[],https://pbs.twimg.com/profile_images/1610869121268469761/0JG_WM7k_bigger.jpg,https://x.com/PhilippineStar/status/1970388038518989303,tweet_id:1970388038518989303
The Philippine Star,@PhilippineStar,2025-09-19T11:23:31.000Z,True,"ALL ROADS LEAD TO EDSA Hinimok ni OPM icon Ogie Alcasid ang mga tao na sumali sa kilos-protesta na gaganapin ngayon linggo, September 21, 2025 sa EDSA at Luneta. Aniya, sasali rin siya sa pagtitipon sa EDSA.

Dagdag pa niya, mahalagang magkaisa ang mga tao upang mapanagot ang",18,531,3K,64K,[],[],['\\u270a'],https://pbs.twimg.com/profile_images/1610869121268469761/0JG_WM7k_bigger.jpg,https://x.com/PhilippineStar/status/1968999389151842465,tweet_id:1968999389151842465
Parihar HIMANSHU Singh,@King_himanshu08,2025-09-21T06:29:07.000Z,True," CAG report is a reality check: In 10 yrs, States’ debt has TRIPLED to ₹59.6 lakh CR.

But here’s the scandal: most of this money isn’t building roads, schools or hospitals. It’s paying salaries, subsidies & freebies to win elections.

Punjab runs on debt worth 40% of its",80,634,1.5K,39K,[],[],['\\U0001f6a8'],https://pbs.twimg.com/profile_images/1966931714590269440/7PbtZpG0_bigger.jpg,https://x.com/King_himanshu08/status/1969650076323889475,tweet_id:1969650076323889475
