Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Neri Colmenares #BayanMunaPartylist,@ColmenaresPH,2025-02-10T16:22:59.000Z,False,"Ngayong #Halalan2025 piliin ang partylist na subok na sa pakikibaka para sa interes nating lahat sa loob at labas ng Kongreso.

Ipaglaban natin ang:Pagtaas ng sweldoPagbaba ng presyoPaglaban sa Korapsyon!",6,174,430,14K,['#Halalan2025'],[],"['\\u2714\\ufe0f', '\\u2714\\ufe0f', '\\u2714\\ufe0f']",https://pbs.twimg.com/profile_images/1874481886657232897/cB-7FHla_bigger.jpg,https://x.com/ColmenaresPH/status/1888987035924578686,tweet_id:1888987035924578686
ᜀ ᜃᜓ ᜐᜒ ᜇ᜔ᜌᜓᜈ᜔,@iam_jniest,2025-05-11T13:32:41.000Z,False,"Please lang, huwag na nating gawing circus ang Senado. 

Vote wisely. 

✗ trapo
✗ political dynasty/nepo
✗ may pending case/involve sa corruption
✗ walang alam sa tinatakbong posisyon
✗ gusto lang sumikat/yumaman/maging makapangyarihan#Eleksyon2025 #Halalan2025",0,488,1.3K,65K,"['#Eleksyon2025', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1573544201887023105/G01bzjfw_bigger.jpg,https://x.com/iam_jniest/status/1921559084714561927,tweet_id:1921559084714561927
Angela Baron,@_rainbowfighter,2024-09-26T06:42:14.000Z,False,"#Halalan2025 --- Please campaign and / or vote for --- - Mayor, Naga City
@AttyLeiladeLima - 1st Nominee, @MamamayangLP  - 1st Nominee, #P3PWD  - Senator - Mayor, Caloocan City - Senator  -",170,945,4.3K,415K,"['#Halalan2025', '#P3PWD']","['@lenirobredo', '@rowena_guanzon', '@kikopangilinan', '@TrillanesSonny', '@bamaquino', '@ChelDiokno']",[],https://pbs.twimg.com/profile_images/1967760063143219203/QnDHtdWP_bigger.jpg,https://x.com/_rainbowfighter/status/1839193747877478699,tweet_id:1839193747877478699
MK.,@mahikafe,2025-05-11T03:10:40.000Z,False,"ㅤ

Boto mo, kinabukasan mo.

Sa Halalan 2025, huwag basta bumoto—bumoto nang may dahilan, bumoto nang may puso. Tulad ng isang timpladong kape, dapat sakto at tama.ㅤ
ㅤ
ㅤ",0,162,219,17K,[],[],[],https://pbs.twimg.com/profile_images/1932412700598149120/H0mqw4WZ_bigger.png,https://x.com/mahikafe/status/1921402549447360620,tweet_id:1921402549447360620
Patrol ng Pilipino,@Patrol_Pilipino,2025-06-04T11:03:43.000Z,True,"Pretty little newsroom… Sentro ng #Halalan2025 coverage ng ABS-CBN News ang tinaguriang ‘war room’. 

Silipin natin ito with   kasama ang mga naging bahagi nito.Video produced with Khengie Hallig & Jedidiah Laudencia",1,16,101,11K,['#Halalan2025'],['@anjo_bagaoisan'],"['\\U0001f3b6', '\\u2764\\ufe0f', '\\U0001f49a', '\\U0001f499']",https://pbs.twimg.com/profile_images/1648292134498471937/tt7J_GW7_bigger.jpg,https://x.com/Patrol_Pilipino/status/1930218906213593297,tweet_id:1930218906213593297
2025 Philippine local and national elections,@phvote,2016-03-20T14:14:27.000Z,False,#PHVoteDuterte:  closing statement at the Cebu #PiliPinasDebates2016. #PHVote: s.rplr.co/8Co5H8a,9,286,442,0,"['#PHVoteDuterte', '#PiliPinasDebates2016', '#PHVote']",['@RRD_Davao'],[],https://pbs.twimg.com/profile_images/1378940194930495489/C4I_uUaV_bigger.jpg,https://x.com/phvote/status/711556512666157056,tweet_id:711556512666157056
2025 Philippine local and national elections,@phvote,2016-05-12T03:39:45.000Z,False,Read Sen Cayetano's statement on the VP race here: #PHVote | via ,5,111,154,0,['#PHVote'],['@beacupin'],[],https://pbs.twimg.com/profile_images/1378940194930495489/C4I_uUaV_bigger.jpg,https://x.com/phvote/status/730603343802834945,tweet_id:730603343802834945
I'M MANLALAYAG,@IMMANLALAYAG,2025-09-26T12:40:09.000Z,False,SA MGA MARINO NAGHAHANAP NG BAGONG LILIPATAN TARA NA DITO ,0,0,0,79,[],[],['\\U0001f60d'],https://pbs.twimg.com/profile_images/1729657775729586176/V12sLtGw_bigger.jpg,https://x.com/IMMANLALAYAG/status/1971555392208671091,tweet_id:1971555392208671091
2025 Philippine local and national elections,@phvote,2016-03-20T12:02:46.000Z,False,#PHVoteDuterte vs #PHVoteRoxas earlier at #PiliPinasDebates2016. #PHVote LIVE: rappler.com/phvotedebates,4,66,69,0,"['#PHVoteDuterte', '#PHVoteRoxas', '#PiliPinasDebates2016', '#PHVote']",[],[],https://pbs.twimg.com/profile_images/1378940194930495489/C4I_uUaV_bigger.jpg,https://x.com/phvote/status/711523374564921344,tweet_id:711523374564921344
iMPACT Leadership,@iMPACTPH2019,2024-05-12T11:18:08.000Z,True,"PILIIN NATIN ANG PILIPINAS Isang taon na lang bago ang 2025 midterm elections.

Kahit mahirap ipaglaban, sa #Halalan2025, PILIIN NATIN ANG PILIPINAS.#MagpaRehistroKa",29,187,513,22K,"['#Halalan2025', '#MagpaRehistroKa']",[],['\\U0001f1f5\\U0001f1ed'],https://pbs.twimg.com/profile_images/1713681702726651904/8YeAQ_vn_bigger.jpg,https://x.com/iMPACTPH2019/status/1789616040252711007,tweet_id:1789616040252711007
